sample_id,tls_version,num_cipher_suites,num_extensions,num_curves,num_signature_algs,has_alpn,has_session_ticket,has_supported_groups,has_key_share,has_psk,has_early_data,cipher_suite_hash,num_cipher_suites_dup,cipher_aes_gcm,cipher_chacha,cipher_ecdhe_ecdsa,cipher_ecdhe_rsa,cipher_rsa_pss,cipher_has_weak,extension_set_hash,extension_order_hash,has_grease,grease_count,has_sni,has_padding,has_ech,has_app_proto,has_status_request,num_unique_extensions,curve_set_hash,has_x25519,has_secp256r1,has_secp384r1,sig_alg_set_hash,sig_ecdsa_sha256,sig_ecdsa_sha384,sig_rsa_pss_sha256,browser_family,browser_major_version,browser_minor_version,browser_patch_version,is_psk_variant,is_pq_variant,os_type,device_type,ua_browser_in_string,ua_version_presence,ua_has_platform,accept_lang_en,accept_lang_count,http2_capable,compression_methods_count,supported_versions_count,source_config,label_family,label_family_name,label_version,label_minor,label_patch,label_variant,grease_variant,session_id
sample_0480,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,0,0
sample_0481,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,0,1
sample_0482,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,0,2
sample_0483,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,1,0
sample_0484,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,1,1
sample_0485,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,1,2
sample_0486,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,2,0
sample_0487,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,2,1
sample_0488,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,2,2
sample_0489,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,3,0
sample_0490,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,3,1
sample_0491,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,3,2
sample_0492,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,4,0
sample_0493,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,4,1
sample_0494,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,123,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_123,1,firefox,123,0,0,0,4,2
sample_0495,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,0,0
sample_0496,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,0,1
sample_0497,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,0,2
sample_0498,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,1,0
sample_0499,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,1,1
sample_0500,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,1,2
sample_0501,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,2,0
sample_0502,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,2,1
sample_0503,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,2,2
sample_0504,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,3,0
sample_0505,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,3,1
sample_0506,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,3,2
sample_0507,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,4,0
sample_0508,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,4,1
sample_0509,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,132,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_132,1,firefox,132,0,0,0,4,2
sample_0510,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,0,0
sample_0511,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,0,1
sample_0512,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,0,2
sample_0513,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,1,0
sample_0514,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,1,1
sample_0515,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,1,2
sample_0516,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,2,0
sample_0517,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,2,1
sample_0518,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,2,2
sample_0519,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,3,0
sample_0520,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,3,1
sample_0521,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,3,2
sample_0522,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,4,0
sample_0523,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,4,1
sample_0524,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,133,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_133,1,firefox,133,0,0,0,4,2
sample_0525,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,0,0
sample_0526,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,0,1
sample_0527,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,0,2
sample_0528,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,1,0
sample_0529,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,1,1
sample_0530,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,1,2
sample_0531,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,2,0
sample_0532,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,2,1
sample_0533,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,2,2
sample_0534,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,3,0
sample_0535,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,3,1
sample_0536,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,3,2
sample_0537,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,4,0
sample_0538,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,4,1
sample_0539,0,9,6,4,9,1,0,1,0,0,0,10703352,9,1,1,4,0,2,0,2138898766,2138898766,0,0,0,0,0,1,0,6,1986215943,1,1,1,685362043,1,1,1,1,135,0,0,0,0,0,0,1,1,1,1,3,1,1,1,firefox_135,1,firefox,135,0,0,0,4,2
sample_0540,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,0,0
sample_0541,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,0,1
sample_0542,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,0,2
sample_0543,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,1,0
sample_0544,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,1,1
sample_0545,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,1,2
sample_0546,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,2,0
sample_0547,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,2,1
sample_0548,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,2,2
sample_0549,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,3,0
sample_0550,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,3,1
sample_0551,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,3,2
sample_0552,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,4,0
sample_0553,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,4,1
sample_0554,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,7,0,0,0,0,0,4,1,1,0,0,1,3,1,1,3,mesh_android,7,mesh,0,0,0,0,4,2
sample_0555,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,0,0
sample_0556,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,0,1
sample_0557,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,0,2
sample_0558,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,1,0
sample_0559,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,1,1
sample_0560,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,1,2
sample_0561,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,2,0
sample_0562,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,2,1
sample_0563,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,2,2
sample_0564,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,3,0
sample_0565,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,3,1
sample_0566,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,3,2
sample_0567,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,4,0
sample_0568,0,16,19,5,8,1,1,1,1,1,0,1660422294,16,1,1,4,2,2,1,2026830629,2026830629,1,2,1,1,1,1,1,18,1770338019,1,1,1,2052927498,1,1,1,-1,2,0,0,0,0,4,0,1,1,0,1,3,1,1,3,mesh_android_2,-1,mesh_android,2,0,0,0,4,1
